"","","","","","WIDEBODY","","","",""
"","","","","U.S. OUTBOUND TO EMEIA","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","LIM","ATL","09:00","16:55","A350","DL0180","DAILY","28Oct2023","28Oct2023"
"","SCL","ATL","22:30","07:55","A350","DL0146","DAILY","01Oct2023","31Oct2023"
"","","","","","NARROWBODY","","","",""
"","","","","","LATAM","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","ATL","AUA","10:11","14:20","B737","DL0582","DAILY","01Oct2023","31Oct2023"
"","ATL","BDA","10:51","14:44","A319","DL0583","1.3..6.","02Oct2023","07Oct2023"
"","ATL","BDA","10:51","14:42","A319","DL0584","1.3..6.","09Oct2023","30Oct2023"
"","ATL","BOG","15:53","19:45","B757","DL0981","DAILY","01Oct2023","28Oct2023"
"","ATL","BOG","10:35","14:20","B757","DL0982","DAILY","29Oct2023","31Oct2023"
"","ATL","BON","09:45","13:55","B737","DL1765",".....6.","07Oct2023","28Oct2023"
"","ATL","BZE","10:00","11:02","B737","DL1983","1.34567","01Oct2023","30Oct2023"
"","ATL","CUN","12:46","14:19","B757","DL0579","DAILY","01Oct2023","28Oct2023"
"","ATL","CUN","09:45","11:25","B757","DL0586","DAILY","01Oct2023","31Oct2023"
"","ATL","CUN","11:05","12:49","B757","DL0592","DAILY","01Oct2023","28Oct2023"
"","ATL","CUN","11:05","19:50","B757","DL0598","DAILY","01Oct2023","31Oct2023"
"","ATL","CUN","08:27","10:01","B757","DL1964",".....6.","07Oct2023","28Oct2023"
"","ATL","CUN","13:37","15:05","B757","DL0601","DAILY","29Oct2023","31Oct2023"
"","ATL","CUN","18:25","19:50","B757","DL1939","DAILY","29Oct2023","31Oct2023"
"","ATL","GCM","10:05","11:59","B737","DL0600","1..4567","01Oct2023","30Oct2023"
"","ATL","GDL","09:50","11:56","B737","DL1992","DAILY","01Oct2023","31Oct2023"
"","ATL","GUA","10:30","12:05","B757","DL1830","DAILY","01Oct2023","31Oct2023"
"","ATL","KIN","18:55","21:00","B737","DL1906","DAILY","01Oct2023","31Oct2023"
"","ATL","LIR","09:58","11:56","B757","DL1898","DAILY","01Oct2023","31Oct2023"
"","ATL","MBJ","11:35","13:31","A321","DL1801","DAILY","01Oct2023","31Oct2023"
"","ATL","MBJ","13:45","15:37","B737","DL1949","1..4567","01Oct2023","30Oct2023"
"","ATL","MBJ","09:00","11:37","A321","DL1997","DAILY","01Oct2023","31Oct2023"
"","ATL","MEX","08:19","10:10","B757","DL0577","DAILY","01Oct2023","31Oct2023"
"","ATL","MEX","10:13","11:55","B757","DL0588","DAILY","01Oct2023","31Oct2023"
"","ATL","MEX","12:15","14:00","B737","DL0602","DAILY","01Oct2023","31Oct2023"
"","ATL","MEX","17:50","20:00","B737","DL0641","DAILY","01Oct2023","31Oct2023"
"","ATL","MTY","10:05","11:28","B737","DL1929","DAILY","01Oct2023","31Oct2023"
"","ATL","NAS","11:05","13:09","B737","DL1938","DAILY","01Oct2023","31Oct2023"
"","ATL","NAS","09:45","11:51","B737","DL1944","DAILY","01Oct2023","31Oct2023"
"","ATL","NAS","13:57","15:59","B737","DL1797",".....6.","14Oct2023","28Oct2023"
"","ATL","PLS","10:20","13:10","B737","DL1869","DAILY","01Oct2023","31Oct2023"
"","ATL","PTY","09:45","12:49","B737","DL1759","DAILY","01Oct2023","31Oct2023"
"","ATL","PTY","16:50","19:53","B737","DL1905","....56.","06Oct2023","28Oct2023"
"","ATL","PUJ","09:50","13:24","B757","DL1900","DAILY","01Oct2023","31Oct2023"
"","ATL","PUJ","11:52","15:25","B737","DL1916","DAILY","01Oct2023","31Oct2023"
"","ATL","PUJ","08:15","11:43","A321","DL1760",".....6.","14Oct2023","28Oct2023"
"","ATL","PVR","09:55","12:00","B737","DL1941","1..4567","01Oct2023","30Oct2023"
"","ATL","RTB","11:10","12:21","B737","DL1808",".....6.","07Oct2023","28Oct2023"
"","ATL","SAL","10:31","12:10","B737","DL1910","DAILY","01Oct2023","31Oct2023"
